Satellite,Time_Minutes,Elevation,QBER,SKR
ISRO-QKD-1,880,-34.11397976089662,1.0,0.0
ISRO-QKD-1,885,-44.23057448943275,1.0,0.0
ISRO-QKD-1,890,-54.742698969916056,1.0,0.0
ISRO-QKD-1,895,-64.87293998369216,1.0,0.0
ISRO-QKD-1,900,-74.18445552587849,1.0,0.0
ISRO-QKD-1,905,-81.80640671019184,1.0,0.0
ISRO-QKD-1,910,-82.91011356053461,1.0,0.0
ISRO-QKD-1,915,-76.7813347048315,1.0,0.0
ISRO-QKD-1,920,-69.41206245275187,1.0,0.0
ISRO-QKD-1,925,-61.92633151492557,1.0,0.0
ISRO-QKD-1,930,-54.44603228393982,1.0,0.0
ISRO-QKD-1,935,-46.946587406333876,1.0,0.0
ISRO-QKD-1,940,-39.3705988832835,1.0,0.0
ISRO-QKD-1,945,-31.65721962505871,1.0,0.0
ISRO-QKD-1,950,-23.771177042173772,1.0,0.0
ISRO-QKD-1,955,-15.798856773174847,1.0,0.0
ISRO-QKD-1,960,-8.516798983807854,1.0,0.0
ISRO-QKD-1,965,-18.071265142279312,1.0,0.0
ISRO-QKD-1,970,-24.13517725704698,1.0,0.0
ISRO-QKD-1,975,-31.620697150290084,1.0,0.0
ISRO-QKD-1,980,-42.264992529974805,1.0,0.0
ISRO-QKD-1,985,-53.32364066925461,1.0,0.0
ISRO-QKD-1,990,-64.00825756354214,1.0,0.0
ISRO-QKD-1,995,-73.94039862567719,1.0,0.0
ISRO-QKD-1,1000,-82.60726094163228,1.0,0.0
ISRO-QKD-1,1005,-84.7431535599995,1.0,0.0
ISRO-QKD-1,1010,-77.88964030524455,1.0,0.0
ISRO-QKD-1,1015,-70.23810364576423,1.0,0.0
ISRO-QKD-1,1020,-62.69134416008203,1.0,0.0
ISRO-QKD-1,1025,-55.286389301229484,1.0,0.0
ISRO-QKD-1,1030,-47.97750998615084,1.0,0.0
ISRO-QKD-1,1035,-40.710715816041805,1.0,0.0
ISRO-QKD-1,1040,-33.44762744075512,1.0,0.0
ISRO-QKD-1,1045,-26.202653121595468,1.0,0.0
ISRO-QKD-1,1050,-19.160818168775062,1.0,0.0
ISRO-QKD-1,1055,-13.168209036935924,1.0,0.0
ISRO-QKD-1,1060,-12.13880483693064,1.0,0.0
ISRO-QKD-1,1065,-21.156122171630045,1.0,0.0
ISRO-QKD-1,1070,-29.786288323991702,1.0,0.0
ISRO-QKD-1,1075,-39.34370508083018,1.0,0.0
ISRO-QKD-1,1080,-49.33640596295186,1.0,0.0
ISRO-QKD-1,1085,-58.82073826541772,1.0,0.0
ISRO-QKD-1,1090,-66.99269639062449,1.0,0.0
ISRO-QKD-1,1095,-72.81109421491199,1.0,0.0
ISRO-QKD-1,1100,-74.7352605057728,1.0,0.0
ISRO-QKD-1,1105,-72.40907113911241,1.0,0.0
ISRO-QKD-1,1110,-67.63758300179727,1.0,0.0
ISRO-QKD-1,1115,-61.940131068218044,1.0,0.0
ISRO-QKD-1,1120,-55.95412335410266,1.0,0.0
ISRO-QKD-1,1125,-49.91445606887989,1.0,0.0
ISRO-QKD-1,1130,-43.917062795710855,1.0,0.0
ISRO-QKD-1,1135,-38.027817280017295,1.0,0.0
ISRO-QKD-1,1140,-32.353063616664535,1.0,0.0
ISRO-QKD-1,1145,-27.140865952467276,1.0,0.0
ISRO-QKD-1,1150,-23.001171125795345,1.0,0.0
ISRO-QKD-1,1155,-21.323385708809493,1.0,0.0
ISRO-QKD-1,1160,-23.985193389827458,1.0,0.0
ISRO-QKD-1,1165,-30.021702801488473,1.0,0.0
ISRO-QKD-1,1170,-37.02769617894422,1.0,0.0
ISRO-QKD-1,1175,-44.44114061005547,1.0,0.0
ISRO-QKD-1,1180,-51.54452523186343,1.0,0.0
ISRO-QKD-1,1185,-57.509870632345965,1.0,0.0
ISRO-QKD-1,1190,-61.69228352568783,1.0,0.0
ISRO-QKD-1,1195,-63.72009838007164,1.0,0.0
ISRO-QKD-1,1200,-63.63064541917618,1.0,0.0
ISRO-QKD-1,1205,-61.868812155407326,1.0,0.0
ISRO-QKD-1,1210,-59.01805910717955,1.0,0.0
ISRO-QKD-1,1215,-55.55384376472741,1.0,0.0
ISRO-QKD-1,1220,-51.788389560381255,1.0,0.0
ISRO-QKD-1,1225,-47.915108141584,1.0,0.0
ISRO-QKD-1,1230,-44.06538322447098,1.0,0.0
ISRO-QKD-1,1235,-40.35727975628804,1.0,0.0
ISRO-QKD-1,1240,-36.94436729812302,1.0,0.0
ISRO-QKD-1,1245,-34.07920342886816,1.0,0.0
ISRO-QKD-1,1250,-32.192548084254504,1.0,0.0
ISRO-QKD-1,1255,-31.893883398510784,1.0,0.0
ISRO-QKD-1,1260,-33.560388896333734,1.0,0.0
ISRO-QKD-1,1265,-36.641632109560426,1.0,0.0
ISRO-QKD-1,1270,-40.271745450019665,1.0,0.0
ISRO-QKD-1,1275,-44.03555489260564,1.0,0.0
ISRO-QKD-1,1280,-47.53313326960237,1.0,0.0
ISRO-QKD-1,1285,-50.3902652281268,1.0,0.0
ISRO-QKD-1,1290,-52.42968923820028,1.0,0.0
ISRO-QKD-1,1295,-53.65369038867903,1.0,0.0
ISRO-QKD-1,1300,-54.16467475740131,1.0,0.0
ISRO-QKD-1,1305,-54.10025067594495,1.0,0.0
ISRO-QKD-1,1310,-53.5934858190517,1.0,0.0
ISRO-QKD-1,1315,-52.75337016563688,1.0,0.0
ISRO-QKD-1,1320,-51.6587339152022,1.0,0.0
ISRO-QKD-1,1325,-50.35989102427384,1.0,0.0
ISRO-QKD-1,1330,-48.884567060255726,1.0,0.0
ISRO-QKD-1,1335,-47.2474418198846,1.0,0.0
ISRO-QKD-1,1340,-45.46552435842579,1.0,0.0
ISRO-QKD-1,1345,-43.584120065938954,1.0,0.0
ISRO-QKD-1,1350,-41.71590426277045,1.0,0.0
ISRO-QKD-1,1355,-40.0688297694391,1.0,0.0
ISRO-QKD-1,1360,-38.86131706555448,1.0,0.0
ISRO-QKD-1,1365,-38.09328282463293,1.0,0.0
ISRO-QKD-1,1370,-37.72231383407747,1.0,0.0
ISRO-QKD-1,1375,-38.06202691291108,1.0,0.0
ISRO-QKD-1,1380,-39.26151261238754,1.0,0.0
ISRO-QKD-1,1385,-41.09061026842392,1.0,0.0
ISRO-QKD-1,1390,-43.26110345852171,1.0,0.0
ISRO-QKD-1,1395,-45.57578142845217,1.0,0.0
ISRO-QKD-1,1400,-47.916535116271994,1.0,0.0
ISRO-QKD-1,1405,-50.20367740556719,1.0,0.0
ISRO-QKD-1,1410,-52.363941122201794,1.0,0.0
ISRO-QKD-1,1415,-54.30784968028507,1.0,0.0
ISRO-QKD-1,1420,-55.912833743021885,1.0,0.0
